ofi_insc;prov_insc;cant_insc;parr_insc;anio_insc;mes_insc;dia_insc;fecha_insc;anio_div;mes_div;dia_div;fecha_div;anio_mat;mes_mat;dia_mat;fecha_mat;mcapbie;dur_mat;cau_div;nac_hom;cod_paish;anio_nach;mes_nach;dia_nach;fecha_nach;edad_hom;hijos_hom;p_etnica_hom;sabe_leerh;niv_insth;prov_habh;cant_habh;parr_habh;area_hom;nac_muj;cod_paism;anio_nacm;mes_nacm;dia_nacm;fecha_nacm;edad_muj;hijos_muj;p_etnica_muj;sabe_leerm;niv_instm;prov_habm;cant_habm;parr_habm;area_muj
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;28;12/28/2016;2016;Junio;14;6/14/2016;1982;Julio;30;7/30/1982;No;34;10;Ecuatoriano;EC;1956;9;27;9/27/1956;60;0;Mestizo;Si;Superior;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana;Ecuatoriana;EC;1962;8;23;8/23/1962;54;0;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;15;6/15/2016;2016;Junio;15;6/15/2016;1997;Julio;16;7/16/1997;No;18;1;Ecuatoriano;EC;1965;9;30;9/30/1965;50;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1966;3;11;03/11/1966;50;0;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;1;07/01/2016;2016;Junio;10;06/10/2016;1995;Abril;17;4/17/1995;Se ignora;21;1;Ecuatoriano;EC;1973;2;6;02/06/1973;43;0;Mestizo;Si;Secundaria;Exterior;Exterior;Exterior;Urbana;Ecuatoriana;EC;1967;9;7;09/07/1967;48;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;24;6/24/2016;2016;Junio;6;06/06/2016;1987;Diciembre;31;12/31/1987;No;28;10;Ecuatoriano;EC;1959;8;10;08/10/1959;56;0;Mestizo;Si;Primaria;Zamora Chinchipe;El Pangui;El Pangui, cabecera cantonal;Urbana;Ecuatoriana;EC;1968;4;25;4/25/1968;48;0;Mestiza;Si;Primaria;Exterior;Exterior;Exterior;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;18;10/18/2016;2016;Junio;5;06/05/2016;1985;Noviembre;22;11/22/1985;No;30;10;Ecuatoriano;EC;1964;12;13;12/13/1964;51;0;Mestizo;Si;Secundaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1965;11;5;11/05/1965;50;1;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;27;6/27/2016;2016;Junio;3;06/03/2016;1991;Diciembre;6;12/06/1991;No;24;1;Ecuatoriano;EC;1965;1;22;1/22/1965;51;0;Mestizo;Si;Superior;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1970;8;6;08/06/1970;45;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;7;07/07/2016;2016;Junio;7;06/07/2016;1995;Diciembre;15;12/15/1995;No;20;10;Ecuatoriano;EC;1971;5;14;5/14/1971;45;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1967;4;7;04/07/1967;49;3;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;5;07/05/2016;2016;Junio;17;6/17/2016;1990;Enero;10;01/10/1990;No;26;10;Ecuatoriano;EC;1970;3;4;03/04/1970;46;0;Mestizo;Si;Secundaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1972;1;16;1/16/1972;44;0;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;6;07/06/2016;2016;Junio;27;6/27/2016;1996;Diciembre;24;12/24/1996;No;19;10;Ecuatoriano;EC;1956;12;15;12/15/1956;59;0;Mestizo;Si;Secundaria;Azuay;Cuenca;Bellavista;Urbana;Ecuatoriana;EC;1969;3;8;03/08/1969;47;2;Mestiza;Si;Primaria;Azuay;Cuenca;Bellavista;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;9;08/09/2016;2016;Junio;8;06/08/2016;2009;Abril;30;4/30/2009;Se ignora;7;10;Ecuatoriano;EC;1971;4;25;4/25/1971;45;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1973;8;7;08/07/1973;43;0;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;15;7/15/2016;2016;Junio;9;06/09/2016;2008;Junio;6;06/06/2008;Si;8;10;Ecuatoriano;EC;1956;4;22;4/22/1956;60;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1972;1;10;01/10/1972;44;2;Mestiza;Si;Secundaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;27;6/27/2016;2016;Junio;15;6/15/2016;1995;Diciembre;15;12/15/1995;No;20;10;Ecuatoriano;EC;1973;4;28;4/28/1973;43;0;Mestizo;Si;Primaria;Exterior;Exterior;Exterior;Urbana;Ecuatoriana;EC;1969;9;20;9/20/1969;46;2;Mestiza;Si;Primaria;Exterior;Exterior;Exterior;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;22;6/22/2016;2016;Junio;9;06/09/2016;1989;Septiembre;15;9/15/1989;No;26;10;Ecuatoriano;EC;1970;7;28;7/28/1970;45;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1971;8;12;08/12/1971;44;1;Mestiza;Si;Primaria;Loja;Loja;Taquil (Miguel Riofrio);Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;23;6/23/2016;2016;Junio;22;6/22/2016;2008;Octubre;31;10/31/2008;No;7;1;Ecuatoriano;EC;1970;5;20;5/20/1970;46;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1972;5;16;5/16/1972;44;0;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;13;6/13/2016;2016;Junio;1;06/01/2016;1990;Octubre;18;10/18/1990;Se ignora;25;10;Ecuatoriano;EC;1967;3;18;3/18/1967;49;0;Mestizo;Si;Primaria;Zamora Chinchipe;Zamora;Zamora;Urbana;Ecuatoriana;EC;1972;8;10;08/10/1972;43;0;Mestiza;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;11;07/11/2016;2016;Junio;23;6/23/2016;1994;Julio;27;7/27/1994;No;21;1;Ecuatoriano;EC;1972;11;1;11/01/1972;43;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1972;12;3;12/03/1972;43;1;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;31;8/31/2016;2016;Junio;10;06/10/2016;1991;Agosto;9;08/09/1991;Se ignora;25;10;Ecuatoriano;EC;1974;4;25;4/25/1974;42;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1973;5;28;5/28/1973;43;2;Mestiza;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;18;7/18/2016;2016;Junio;29;6/29/2016;1991;Diciembre;23;12/23/1991;Se ignora;24;10;Ecuatoriano;EC;1969;1;13;1/13/1969;47;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1971;1;11;01/11/1971;45;2;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;19;10/19/2016;2016;Junio;6;06/06/2016;1997;Julio;19;7/19/1997;No;19;10;Ecuatoriano;EC;1977;7;11;07/11/1977;39;0;Mestizo;Si;Posgrado;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1980;8;25;8/25/1980;36;2;Mestiza;Si;Superior;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;19;7/19/2016;2016;Junio;28;6/28/2016;2006;Agosto;15;8/15/2006;Se ignora;9;10;Ecuatoriano;EC;1982;4;17;4/17/1982;34;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1982;1;2;01/02/1982;34;2;Mestiza;Si;Primaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;1;08/01/2016;2016;Junio;6;06/06/2016;2002;Mayo;23;5/23/2002;Se ignora;14;1;Ecuatoriano;EC;1974;5;3;05/03/1974;42;0;Mestizo;Si;Secundaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1977;10;20;10/20/1977;38;3;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;9;11/09/2016;2016;Junio;29;6/29/2016;1996;Agosto;1;08/01/1996;No;20;10;Ecuatoriano;EC;1968;8;25;8/25/1968;48;0;Mestizo;Si;Primaria;Loja;Celica;Celica, cabecera cantonal;Urbana;Ecuatoriana;EC;1976;11;7;11/07/1976;40;2;Mestiza;Si;Primaria;El Oro;Huaquillas;Huaquillas, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;26;10/26/2016;2016;Junio;21;6/21/2016;2004;Junio;24;6/24/2004;No;12;10;Ecuatoriano;EC;1976;3;15;3/15/1976;40;0;Mestizo;Si;Secundaria;Tungurahua;Ambato;Ambato, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1978;6;10;06/10/1978;38;1;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;1;11/01/2016;2016;Junio;9;06/09/2016;2010;Febrero;1;02/01/2010;No;6;1;Ecuatoriano;EC;1962;3;8;03/08/1962;54;0;Mestizo;Si;Secundaria;Loja;Loja;Malacatos (Valladolid);Rural;Ecuatoriana;EC;1978;2;18;2/18/1978;38;1;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;18;10/18/2016;2016;Junio;15;6/15/2016;2001;Enero;26;1/26/2001;No;15;1;Ecuatoriano;EC;1982;4;15;4/15/1982;34;0;Mestizo;Si;Secundaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1981;9;10;09/10/1981;35;2;Mestiza;Si;Superior;Guayas;Guayaquil;Guayaquil, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;12;09/12/2016;2016;Junio;13;6/13/2016;2005;Enero;18;1/18/2005;No;11;1;Ecuatoriano;EC;1982;6;6;06/06/1982;34;0;Mestizo;Si;Secundaria;Loja;Macara;Macara, cabecera cantonal;Urbana;Ecuatoriana;EC;1979;7;18;7/18/1979;37;1;Mestiza;Si;Primaria;Loja;Macara;Macara, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;5;09/05/2016;2016;Junio;14;6/14/2016;2013;Enero;31;1/31/2013;No;3;10;Ecuatoriano;EC;1980;3;16;3/16/1980;36;0;Mestizo;Si;Secundaria;Guayas;Naranjal;Naranjal, cabecera cantonal;Urbana;Ecuatoriana;EC;1982;3;4;03/04/1982;34;2;Mestiza;Si;Primaria;Guayas;Naranjal;Naranjal, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;1;08/01/2016;2016;Junio;21;6/21/2016;2005;Agosto;19;8/19/2005;Se ignora;10;1;Ecuatoriano;EC;1972;7;8;07/08/1972;44;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1981;2;19;2/19/1981;35;2;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;1;07/01/2016;2016;Junio;24;6/24/2016;2004;Octubre;1;10/01/2004;No;11;1;Ecuatoriano;EC;1986;6;12;06/12/1986;30;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1982;6;3;06/03/1982;34;1;Mestiza;Si;Se ignora;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;1;12/01/2016;2016;Junio;1;06/01/2016;2004;Enero;23;1/23/2004;No;12;10;Ecuatoriano;EC;1984;2;2;02/02/1984;32;0;Mestizo;Si;Primaria;Zamora Chinchipe;Zamora;Zamora;Urbana;Ecuatoriana;EC;1986;3;30;3/30/1986;30;2;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;8;08/08/2016;2016;Junio;27;6/27/2016;2010;Enero;29;1/29/2010;No;6;10;Ecuatoriano;EC;1986;10;4;10/04/1986;29;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1987;8;3;08/03/1987;29;2;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;27;6/27/2016;2016;Junio;7;06/07/2016;2014;Diciembre;19;12/19/2014;Se ignora;1;10;Ecuatoriano;EC;1981;12;9;12/09/1981;34;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1982;9;10;09/10/1982;33;1;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;15;11/15/2016;2016;Junio;13;6/13/2016;2006;Agosto;9;08/09/2006;No;10;10;Ecuatoriano;EC;1980;3;9;03/09/1980;36;0;Mestizo;Si;Primaria;Loja;Chaguarpamba;Chaguarpamba;Urbana;Ecuatoriana;EC;1988;2;27;2/27/1988;28;2;Mestiza;Si;Superior;Loja;Chaguarpamba;Chaguarpamba;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;18;8/18/2016;2016;Junio;6;06/06/2016;2004;Diciembre;17;12/17/2004;Se ignora;11;1;Ecuatoriano;EC;1987;12;13;12/13/1987;28;1;Mestizo;Si;Ciclo posbachillerato;Exterior;Exterior;Exterior;Urbana;Ecuatoriana;EC;1988;8;10;08/10/1988;28;2;Mestiza;Si;Ciclo postbachillerato;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;17;8/17/2016;2016;Junio;28;6/28/2016;2005;Abril;1;04/01/2005;Se ignora;11;2;Ecuatoriano;EC;1963;2;18;2/18/1963;53;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1989;7;15;7/15/1989;27;1;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;23;6/23/2016;2016;Junio;13;6/13/2016;2013;Febrero;14;2/14/2013;No;3;10;Ecuatoriano;EC;1977;3;15;3/15/1977;39;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1975;7;31;7/31/1975;40;0;Mestiza;Si;Secundaria;Exterior;Exterior;Exterior;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;26;9/26/2016;2016;Junio;29;6/29/2016;2007;Abril;24;4/24/2007;No;9;1;Extranjero;ZZ;1948;9;24;9/24/1948;68;1;Mestizo;Si;Primaria;Exterior;Exterior;Exterior;Urbana;Ecuatoriana;EC;1971;12;18;12/18/1971;44;0;Mestiza;Si;Primaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;12;07/12/2016;2016;Junio;7;06/07/2016;2002;Junio;21;6/21/2002;No;14;1;Ecuatoriano;EC;1976;7;31;7/31/1976;39;0;Mestizo;Si;Secundaria;Orellana;Orellana;Puerto Francisco de Orellana (El Coca);Urbana;Ecuatoriana;EC;1985;9;28;9/28/1985;30;0;Mestiza;Si;Secundaria;Orellana;Orellana;Puerto Francisco de Orellana (El Coca);Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;29;6/29/2016;2016;Junio;16;6/16/2016;1998;Diciembre;25;12/25/1998;No;17;1;Ecuatoriano;EC;1974;1;9;01/09/1974;42;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1978;12;5;12/05/1978;37;3;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;8;04/08/2016;2016;Marzo;3;03/03/2016;2012;Mayo;18;5/18/2012;No;3;1;Ecuatoriano;EC;1986;4;1;04/01/1986;30;0;Mestizo;Si;Superior;Azuay;Cuenca;San Blas;Urbana;Ecuatoriana;EC;1986;4;1;04/01/1986;30;0;Mestiza;Si;Superior;Azuay;Cuenca;Monay;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;18;3/18/2016;2016;Marzo;10;03/10/2016;2010;Julio;12;07/12/2010;No;5;10;Ecuatoriano;EC;1985;11;15;11/15/1985;30;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1985;10;10;10/10/1985;30;3;Mestiza;Si;Secundaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;13;5/13/2016;2016;Marzo;18;3/18/2016;2000;Noviembre;30;11/30/2000;Se ignora;15;10;Ecuatoriano;EC;1973;12;5;12/05/1973;42;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1982;2;28;2/28/1982;34;2;Mestiza;Si;Primaria;Loja;Puyango;Alamor, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;30;3/30/2016;2016;Marzo;21;3/21/2016;2012;Octubre;2;10/02/2012;No;3;10;Ecuatoriano;EC;1941;9;15;9/15/1941;74;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1956;2;27;2/27/1956;60;0;Mestiza;Si;Primaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;16;3/16/2016;2016;Marzo;8;03/08/2016;1971;Noviembre;20;11/20/1971;No;44;1;Ecuatoriano;EC;1948;5;9;05/09/1948;67;0;Mestizo;Si;Secundaria;Loja;Calvas;Cariamanga;Urbana;Ecuatoriana;EC;1953;3;22;3/22/1953;62;0;Mestiza;Si;Primaria;Loja;Calvas;Cariamanga;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;3;06/03/2016;2016;Marzo;31;3/31/2016;1999;Febrero;10;02/10/1999;Se ignora;17;1;Ecuatoriano;EC;1975;6;15;6/15/1975;40;0;Mestizo;Si;Primaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1975;6;25;6/25/1975;40;1;Mestiza;Si;Superior;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;23;11/23/2016;2016;Marzo;15;3/15/2016;1995;Julio;24;7/24/1995;No;21;1;Ecuatoriano;EC;1969;9;23;9/23/1969;47;0;Mestizo;Si;Primaria;Loja;Sozoranga;Sozoranga, cabecera cantonal;Urbana;Ecuatoriana;EC;1966;6;22;6/22/1966;50;2;Mestiza;Si;Secundaria;El Oro;Huaquillas;Huaquillas, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;14;4/14/2016;2016;Marzo;14;3/14/2016;1989;Abril;11;04/11/1989;No;27;10;Ecuatoriano;EC;1959;6;21;6/21/1959;56;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1959;6;21;6/21/1959;56;0;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;16;3/16/2016;2016;Marzo;14;3/14/2016;1982;Junio;25;6/25/1982;No;33;1;Ecuatoriano;EC;1962;9;7;09/07/1962;53;0;Mestizo;Si;Ciclo posbachillerato;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1966;5;1;05/01/1966;49;3;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;6;04/06/2016;2016;Marzo;9;03/09/2016;2000;Septiembre;18;9/18/2000;No;15;10;Ecuatoriano;EC;1973;12;25;12/25/1973;42;0;Mestizo;Si;Superior;Loja;Gonzanama;Gonzanama, cabecera cantonal;Urbana;Ecuatoriana;EC;1973;12;25;12/25/1973;42;3;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;31;3/31/2016;2016;Marzo;31;3/31/2016;1986;Septiembre;14;9/14/1986;No;29;10;Ecuatoriano;EC;1964;3;26;3/26/1964;52;0;Mestizo;Si;Primaria;Loja;Loja;Yangana (Arsenio Castillo);Rural;Ecuatoriana;EC;1966;6;9;06/09/1966;49;1;Mestiza;Si;Secundaria;Loja;Loja;Yangana (Arsenio Castillo);Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;5;09/05/2016;2016;Marzo;23;3/23/2016;1988;Agosto;26;8/26/1988;No;28;1;Ecuatoriano;EC;1961;7;24;7/24/1961;55;0;Mestizo;Si;Ciclo posbachillerato;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1970;8;10;08/10/1970;46;1;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;21;10/21/2016;2016;Marzo;3;03/03/2016;1991;Marzo;27;3/27/1991;No;25;10;Ecuatoriano;EC;1956;9;26;9/26/1956;60;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1971;10;13;10/13/1971;45;1;Mestiza;Si;Primaria;Loja;Paltas;Catacocha, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;29;4/29/2016;2016;Marzo;29;3/29/2016;2010;Diciembre;30;12/30/2010;No;5;1;Ecuatoriano;EC;1986;9;5;09/05/1986;29;0;Mestizo;Si;Superior;Carchi;Tulcan;Tulcan, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1984;5;6;05/06/1984;31;2;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;6;04/06/2016;2016;Marzo;10;03/10/2016;1995;Agosto;22;8/22/1995;No;20;10;Ecuatoriano;EC;1972;3;26;3/26/1972;44;0;Mestizo;Si;Ciclo posbachillerato;Loja;Loja;Taquil (Miguel Riofrio);Rural;Ecuatoriana;EC;1974;4;1;04/01/1974;42;1;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;19;5/19/2016;2016;Marzo;22;3/22/2016;1994;Julio;25;7/25/1994;No;21;1;Ecuatoriano;EC;1976;7;8;07/08/1976;39;0;Mestizo;Si;Secundaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1975;6;1;06/01/1975;40;0;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;1;06/01/2016;2016;Marzo;31;3/31/2016;2001;Febrero;14;2/14/2001;Se ignora;15;10;Ecuatoriano;EC;1970;5;4;05/04/1970;46;0;Mestizo;Si;Superior;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1975;2;19;2/19/1975;41;0;Mestiza;Si;Primaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;16;6/16/2016;2013;Agosto;9;08/09/2013;2005;Noviembre;10;11/10/2005;No;10;1;Ecuatoriano;EC;1984;5;11;05/11/1984;32;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1989;12;2;12/02/1989;26;1;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;18;3/18/2016;2016;Marzo;4;03/04/2016;1997;Diciembre;19;12/19/1997;No;18;99;Ecuatoriano;EC;1978;11;4;11/04/1978;37;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1976;4;8;04/08/1976;39;2;Mestiza;Si;Secundaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;7;03/07/2016;2016;Marzo;4;03/04/2016;2002;Diciembre;7;12/07/2002;Se ignora;13;1;Ecuatoriano;EC;1968;9;26;9/26/1968;47;0;Mestizo;Si;Superior;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1977;10;21;10/21/1977;38;2;Mestiza;Si;Secundaria;Loja;Quilanga;Quilanga, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;24;8/24/2016;2016;Marzo;30;3/30/2016;1997;Septiembre;24;9/24/1997;Se ignora;18;1;Ecuatoriano;EC;1969;2;2;02/02/1969;47;0;Mestizo;Si;Primaria;Manabi;Chone;Chone, cabecera cantonal;Urbana;Ecuatoriana;EC;1976;2;1;02/01/1976;40;1;Mestiza;Si;Ciclo postbachillerato;Loja;Loja;El Sagrario;Urbana
